,Unnamed: 0,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
1214,1214,Angela Smith,female,0,Labour Party,Wealden,False,angie4wealden,859764151849189376,59,103,79,16222,304,19,55,42,0.3220338983050847,0.9322033898305084,0.7118644067796609,31,0.04078947368421053,yes
1215,1215,Mike Amesbury,male,0,Labour Party,Weaver Vale,True,MikeAmesbury,20325923,2626,4186,2340,762737,2239,251,2493,396,0.0955826351865956,0.9493526275704494,0.1507996953541508,1052,0.029474392020620868,no
1216,1216,Graham Evans,male,54,Conservative and Unionist Party,Weaver Vale,False,GrahamEvans,385936104,3177,8545,2264,1077604,2319,248,3129,698,0.07806106389675795,0.9848914069877244,0.21970412338684286,710,0.014890315003565288,yes
1217,1217,Peter Bone,male,65,Conservative and Unionist Party,Wellingborough,True,PeterBoneUK,871469846,523,12025,140,25007,2609,38,523,45,0.07265774378585088,1.0,0.08604206500956023,214,0.027842831121519647,yes
1218,1218,Chris Nelson,male,31,Liberal Democrats,Wellingborough,False,chris_nelson,14201606,241,433,297,80912,53,73,217,101,0.3029045643153527,0.9004149377593361,0.4190871369294606,114,0.033274956217162865,no
1219,1219,Andrea Watts,female,0,Labour Party,Wellingborough,False,voteandreawatts,860850869230850048,367,146,213,269602,235,97,362,111,0.26430517711171664,0.9863760217983653,0.3024523160762943,176,0.0350597609561753,no
1220,1220,James Heappey,male,36,Conservative and Unionist Party,Wells,True,JSHeappey,446633079,909,4729,483,219431,2799,430,843,677,0.4730473047304731,0.9273927392739274,0.7447744774477447,294,0.02301189730745147,yes
1221,1221,Andy Merryfield,male,63,Labour Party,Wells,False,wellsmp,21806432,175,211,390,26154,99,95,148,122,0.5428571428571428,0.8457142857142858,0.6971428571428572,100,0.043497172683775565,no
1222,1222,Tessa Jane Munt,female,58,Liberal Democrats,Wells,False,tessamunt,219330249,683,5982,1545,54993,1151,109,612,334,0.1595900439238653,0.8960468521229868,0.4890190336749634,194,0.021091541639486844,no
1223,1223,Anawar Miah,male,0,Labour Party,Welwyn Hatfield,False,WHLabour,515924789,181,965,490,345,44,177,181,180,0.9779005524861878,1.0,0.994475138121547,65,0.037768739105171416,no
1224,1224,Nigel Alan Quinton,Male,56,Liberal Democrats,Welwyn Hatfield,False,NigelQuinton,90917325,676,478,304,478572,318,143,603,262,0.21153846153846154,0.8920118343195266,0.3875739644970414,271,0.03055586875634232,no
1225,1225,Grant Shapps,male,49,Conservative and Unionist Party,Welwyn Hatfield,True,grantshapps,14104027,497,88801,11029,24957,8804,230,497,451,0.4627766599597585,1.0,0.9074446680080482,190,0.028052561641813082,yes
1226,1226,John Healey,male,57,Labour Party,Wentworth and Dearne,True,JohnHealey_MP,376161322,1163,18924,185,45454,15009,578,1088,858,0.4969905417024936,0.935511607910576,0.7377472055030094,690,0.04969749351771824,yes
1227,1227,John Waddell,male,0,Liberal Democrats,West Aberdeenshire and Kincardine,False,JohnRWaddell,90427000,2953,1051,415,1676216,1782,561,2699,1589,0.18997629529292245,0.9139857771757536,0.5380968506603454,945,0.023318363519715737,no
1228,1228,Emma Crane,female,0,Conservative and Unionist Party,West Bromwich East,False,EmmaCrane2017,862407657830981632,89,416,583,19289,214,11,83,35,0.12359550561797752,0.9325842696629212,0.39325842696629215,55,0.04372019077901431,no
1229,1229,Tom Watson,male,50,Labour Party,West Bromwich East,True,tom_watson,14190551,2932,236934,20328,557846,117468,784,2688,2453,0.2673942701227831,0.9167803547066848,0.8366302864938608,522,0.014984068662628813,yes
1230,1230,Flo Clucas,Female,0,Liberal Democrats,West Bromwich West,False,FloClucas,370144551,2708,322,98,2232474,1524,1761,2062,1903,0.6502954209748892,0.7614475627769571,0.7027326440177253,1110,0.03420330940128802,no
1231,1231,Oliver Letwin,male,61,Conservative and Unionist Party,West Dorset,True,oletwinofficial,173421592,36,4323,169,88,132,25,36,31,0.6944444444444444,1.0,0.8611111111111112,10,0.019455252918287938,yes
1232,1232,Jean Anne Mitchell,female,0,Labour Party,West Dunbartonshire,False,jeananneforWD,116832294,600,154,138,382239,171,79,597,120,0.13166666666666665,0.995,0.2,287,0.03837411418638855,no
1233,1233,Rebecca Plenderleith,Female,24,Liberal Democrats,West Dunbartonshire,False,R_Plenderleith,145321979,2893,1300,902,8364736,5458,1431,2793,2285,0.4946422398893882,0.9654338057379882,0.7898375388869685,409,0.009489779345228428,no
1234,1234,Lyn Brown,female,57,Labour Party,West Ham,True,lynbrownmp,1478483473,2299,8309,2864,1497767,3078,319,2253,638,0.13875598086124402,0.9799913005654632,0.27751196172248804,901,0.02838868233663117,no
1235,1235,Patrick Spencer,male,0,Conservative and Unionist Party,West Ham,False,pspencer88,2174023854,1430,425,2217,1092567,309,610,1243,818,0.42657342657342656,0.8692307692307693,0.5720279720279721,503,0.0280974192827617,no
1236,1236,Jo Barton,female,0,Liberal Democrats,West Lancashire,False,CllrJoBarton,179278869,10,109,88,171,6,5,10,4,0.5,1.0,0.4,2,0.019230769230769232,no
1237,1237,Rosie Cooper,female,67,Labour Party,West Lancashire,True,rosie4westlancs,110767433,525,8228,484,1539,1354,221,523,441,0.42095238095238097,0.9961904761904762,0.84,255,0.03459972862957938,no
1238,1238,Sam Currie,male,0,Conservative and Unionist Party,West Lancashire,False,Samuel_P_Currie,4502033419,306,761,141,180126,735,115,281,269,0.3758169934640523,0.9183006535947712,0.8790849673202614,49,0.010790574763268005,no
1239,1239,Matthew Hancock,male,39,Conservative and Unionist Party,West Suffolk,True,MattHancock,19825835,2757,30692,855,186707,24695,758,2649,1725,0.27493652520856005,0.9608269858541894,0.6256800870511425,1066,0.028716898790442067,no
1240,1240,Michael Jefferys,male,65,Labour Party,West Suffolk,False,Cllr_M_Jefferys,1142344064,25,217,95,46874,27,8,22,14,0.32,0.88,0.56,11,0.030726256983240226,no
1241,1241,Harriett Baldwin,Female,57,Conservative and Unionist Party,West Worcestershire,True,hbaldwin,19177609,2433,15747,3018,174023,4063,396,2333,1193,0.16276202219482122,0.958898479243732,0.49034114262227707,902,0.03157268367811264,no
1242,1242,Edward McMillan-Scott,male,68,Liberal Democrats,West Worcestershire,False,emcmillanscott,21111483,2301,5727,2452,1281222,3794,308,2247,899,0.1338548457192525,0.9765319426336376,0.3906996957844415,1080,0.03561535417491096,no
1243,1243,Karen Buck,female,59,Labour Party,Westminster North,True,KarenPBuckMP,259215762,2582,11004,2221,365112,9871,680,2006,1782,0.26336173508907823,0.7769171185127808,0.6901626646010844,795,0.02522848438690023,no
1244,1244,Lindsey Hall,female,0,Conservative and Unionist Party,Westminster North,False,Lindsey4WNorth,1871982156,103,1407,807,7105,926,36,97,60,0.3495145631067961,0.941747572815534,0.5825242718446602,60,0.04392386530014642,no
1245,1245,James Airey,male,48,Conservative and Unionist Party,Westmorland and Lonsdale,False,James4WandL,529323350,2266,1034,1027,319995,1124,426,2266,781,0.1879964695498676,1.0,0.3446601941747573,728,0.02357131293508176,no
1246,1246,Eli Aldridge,Male,19,Labour Party,Westmorland and Lonsdale,False,EliAldridge,2386746563,2883,864,655,15130017,1980,196,2804,545,0.06798473812001388,0.972597988206729,0.18903919528269164,876,0.022090530828394902,no
1247,1247,Tim Farron,male,47,Liberal Democrats,Westmorland and Lonsdale,True,timfarron,80021045,3103,277829,12930,329426,276325,422,3001,2517,0.13599742184982275,0.9671285852400904,0.8111504995165968,689,0.021916849572160196,no
1248,1248,Mike Bell,male,0,Liberal Democrats,Weston-Super-Mare,False,ldmikebell,27677796,1253,1603,2069,400318,486,374,1114,670,0.29848363926576216,0.8890662410215483,0.5347166799680766,478,0.02873286847799952,no
1249,1249,John Penrose,male,53,Conservative and Unionist Party,Weston-Super-Mare,True,JohnPenroseNews,158315486,710,38659,28146,77269,2606,315,671,551,0.4436619718309859,0.9450704225352112,0.7760563380281691,221,0.02348315800658804,no
1250,1250,Tim Taylor,male,0,Labour Party,Weston-Super-Mare,False,TimTaylorWeston,610292263,71,323,318,34402,87,17,71,53,0.23943661971830985,1.0,0.7464788732394366,32,0.03955500618046971,no
1251,1251,Lisa Nandy,female,38,Labour Party,Wigan,True,lisanandy,94701778,869,42493,1504,146157,23780,300,772,516,0.34522439585730724,0.8883774453394706,0.5937859608745685,377,0.035452322738386305,no
1252,1252,Alex Williams,male,0,Conservative and Unionist Party,Wigan,False,AlexWilliams175,94590838,699,2729,3061,27199,1287,90,594,285,0.12875536480686695,0.8497854077253219,0.407725321888412,133,0.01527331189710611,no
1253,1253,Stephen Hammond,male,55,Conservative and Unionist Party,Wimbledon,True,S_Hammond,47916280,2282,6578,696,78798,2838,415,2230,962,0.18185801928133216,0.9772129710780018,0.4215600350569676,739,0.022324935049241736,no
1254,1254,Carl Quilliam,male,0,Liberal Democrats,Wimbledon,False,carlquilliam,76969741,1212,1270,1924,472025,353,145,1046,293,0.11963696369636966,0.8630363036303629,0.24174917491749176,569,0.03552919138307836,no
1255,1255,Imran Uddin,male,42,Labour Party,Wimbledon,False,ImranUddin2003,351265704,284,515,266,295783,257,6,283,71,0.02112676056338028,0.9964788732394366,0.25,93,0.02214813050726364,no
1256,1256,Mark Chaloner,male,0,Labour Party,Winchester,False,LabourChaloner,717004668,4,94,46,8,12,2,4,4,0.5,1.0,1.0,1,0.038461538461538464,no
1257,1257,Jackie Porter,Female,0,Liberal Democrats,Winchester,False,jackielibdem,1897390027,393,1075,950,615,406,278,371,371,0.7073791348600509,0.9440203562340967,0.9440203562340967,117,0.02016546018614271,no
1258,1258,Adam Afriyie,male,52,Conservative and Unionist Party,Windsor,True,AdamAfriyie,22031058,247,9514,657,2571,2800,53,234,244,0.2145748987854251,0.9473684210526316,0.9878542510121456,133,0.03916372202591284,no
1259,1259,Peter Shearman,male,34,Labour Party,Windsor,False,PeterLShearman,815377650,122,85,118,91616,158,16,119,74,0.13114754098360654,0.9754098360655736,0.6065573770491803,54,0.03653585926928282,no
1260,1260,Chris Carubia,Male,56,Liberal Democrats,Wirral South,False,cllrccarubia,1593906744,1751,196,115,1106318,285,646,1671,954,0.36893203883495146,0.9543118218161052,0.5448315248429468,525,0.022330923011484483,no
1261,1261,Alison McGovern,female,37,Labour Party,Wirral South,True,Alison_McGovern,21713090,2718,29871,5978,893558,19886,702,2233,1276,0.2582781456953642,0.8215599705665931,0.4694628403237674,789,0.02476614978969176,no
1262,1262,Adam Sykes,male,35,Conservative and Unionist Party,Wirral South,False,AdamSykesWirral,124499422,1249,1218,1291,562907,539,185,1214,479,0.14811849479583666,0.9719775820656524,0.3835068054443555,579,0.03434774870973483,no
1263,1263,Margaret Greenwood,female,58,Labour Party,Wirral West,True,MGreenwoodWW,1464467370,2923,8196,2154,673762,15103,579,2702,1092,0.19808416010947655,0.9243927471775572,0.3735887786520698,1507,0.04137949971168895,no
1264,1264,Philip Barlow,male,64,Labour Party,Witham,False,BWLabour,1261826862,430,549,136,323103,540,140,416,188,0.32558139534883723,0.9674418604651164,0.4372093023255814,148,0.0274888558692422,no
1265,1265,Jo Hayes,Female,0,Liberal Democrats,Witham,False,JoHayesLibDem,123828557,2825,1483,669,1003044,3510,697,2571,2158,0.2467256637168141,0.9100884955752212,0.7638938053097345,1083,0.031461522819045414,no
1266,1266,Laetisia Catherine Carter,female,0,Labour Party,Witney,False,laetisiacarter,42737053,1121,749,1348,804972,662,253,958,438,0.2256913470115968,0.8545941123996432,0.3907225691347012,420,0.028794734677087618,no
1267,1267,Robert Alexander Courts,Male,39,Conservative and Unionist Party,Witney,True,robertcourts,20238327,1666,3381,2754,173166,4905,482,1643,686,0.2893157262905162,0.9861944777911164,0.4117647058823529,727,0.031869191653515684,no
1268,1268,Liz Leffman,Female,68,Liberal Democrats,Witney,False,lizleffman,48044043,300,2585,164,15563,9091,101,282,201,0.3366666666666667,0.94,0.67,100,0.02515090543259557,no
1269,1269,Fiona Colley,female,0,Labour Party,Woking,False,FionaColley,16824319,348,2253,1186,50439,459,28,347,152,0.08045977011494253,0.9971264367816092,0.4367816091954023,115,0.023863872172649927,no
1270,1270,Will Forster,Male,0,Liberal Democrats,Woking,False,WillForster,78996834,956,1097,447,1180162,1301,292,920,630,0.3054393305439331,0.9623430962343096,0.6589958158995816,459,0.03635355615396799,no
1271,1271,Andy Croy,Male,0,Labour Party,Wokingham,False,AndyCroy,32364630,1797,589,701,1143287,492,162,1781,549,0.09015025041736227,0.9910962715637172,0.3055091819699499,554,0.022162659519142296,no
1272,1272,Clive Jones,male,0,Liberal Democrats,Wokingham,False,CllrCliveJones,2483456906,443,618,676,97480,68,42,433,76,0.09480812641083522,0.9774266365688488,0.17155756207674944,193,0.03189555445380929,no
1273,1273,John Redwood,male,66,Conservative and Unionist Party,Wokingham,True,johnredwood,93880122,1294,22958,396,65118,35151,870,1278,1092,0.6723338485316847,0.9876352395672334,0.8438948995363215,714,0.049507696574677566,no
1274,1274,Emma Reynolds,female,40,Labour Party,Wolverhampton North East,True,EmmaReynoldsMP,32965648,1576,19290,2200,123189,6566,332,1506,625,0.21065989847715733,0.9555837563451776,0.3965736040609137,828,0.04282389449185415,no
1275,1275,Ben Mathis,Male,35,Liberal Democrats,Wolverhampton South East,False,binny_uk,24467456,2550,1554,729,1483359,1683,771,2330,2265,0.3023529411764706,0.9137254901960784,0.888235294117647,504,0.014569000404694455,no
1276,1276,Pat McFadden,male,52,Labour Party,Wolverhampton South East,True,patmcfaddenmp,25091518,1970,16623,1109,1207406,7629,635,1788,885,0.3223350253807107,0.9076142131979696,0.4492385786802031,817,0.03196525685668453,no
1277,1277,Kieran Mullan,male,0,Conservative and Unionist Party,Wolverhampton South East,False,KieranMullanUK,2834640796,7,115,53,175,2,2,7,4,0.2857142857142857,1.0,0.5714285714285714,4,0.037383177570093455,no
1278,1278,Sarah Quarmby,female,26,Liberal Democrats,Wolverhampton South West,False,Alibdem,4758642640,295,117,212,27828,136,109,269,220,0.3694915254237288,0.9118644067796609,0.7457627118644068,91,0.03076402974983097,no
1279,1279,Stephen Kearney,Male,0,Liberal Democrats,Worcester,False,stephenakearney,4213022061,123,69,111,41045,40,17,123,58,0.13821138211382114,1.0,0.4715447154471545,22,0.013915243516761544,no
1280,1280,Joy Squires,Female,63,Labour Party,Worcester,False,JoySquires,391162297,982,2003,1255,182443,1130,152,956,338,0.15478615071283094,0.9735234215885948,0.3441955193482689,305,0.02242647058823529,no
1281,1281,Robin Walker,Male,39,Conservative and Unionist Party,Worcester,True,WalkerWorcester,1978270322,2841,8899,1109,193909,5152,443,2521,987,0.15593101020767336,0.8873636043646603,0.3474128827877508,1041,0.025697993038584017,no
1282,1282,Sue Hayman,female,55,Labour Party,Workington,True,SueHayman1,580947925,1586,5579,1983,673138,2537,137,1524,426,0.08638083228247162,0.960907944514502,0.2686002522068096,592,0.027920577276800453,no
1283,1283,Phill Roberts,male,0,Liberal Democrats,Workington,False,phillroberts2,2561204678,5,24,57,44476,1,2,5,3,0.4,1.0,0.6,0,0.0,no
1284,1284,Clark Vasey,male,0,Conservative and Unionist Party,Workington,False,ClarkVasey,3244940967,1209,308,120,167791,660,435,900,573,0.3598014888337469,0.7444168734491315,0.4739454094292804,801,0.052993714852795235,no
1285,1285,Barbara Keeley,female,65,Labour Party,Worsley and Eccles South,True,KeeleyMP,331178901,2068,16252,992,809194,6350,222,1903,348,0.10735009671179883,0.9202127659574468,0.16827852998065765,1001,0.035704094735340274,no
1286,1286,Iain Lindley,male,34,Conservative and Unionist Party,Worsley and Eccles South,False,cllrilindley,16667402,2775,2613,1551,2600058,1420,336,2536,1130,0.12108108108108108,0.913873873873874,0.4072072072072072,685,0.016539102300987516,no
1287,1287,Hazel Thorpe,female,0,Liberal Democrats,Worthing West,False,hazel_thorpe,478839833,2844,714,701,788263,178,47,2644,299,0.016526019690576654,0.9296765119549929,0.10513361462728553,1149,0.02865122310051617,no
1288,1288,Andrew Atkinson,male,0,Conservative and Unionist Party,Wrexham,False,andrew4wrexham,115887294,2810,4181,2940,59020,12952,514,2657,1672,0.18291814946619214,0.9455516014234876,0.5950177935943061,512,0.013071227980597394,no
1289,1289,Ian Lucas,male,57,Labour Party,Wrexham,True,IanCLucas,121762421,2849,9017,1407,504546,5948,1095,2174,1729,0.3843453843453843,0.7630747630747631,0.6068796068796068,753,0.022362794012829645,no
1290,1290,Steven Baker,male,46,Conservative and Unionist Party,Wycombe,True,SteveBakerHW,15157283,2910,19636,1882,386023,5665,363,2550,764,0.12474226804123713,0.8762886597938144,0.2625429553264605,1369,0.03614521452145215,no
1291,1291,Steve Guy,male,54,Liberal Democrats,Wycombe,False,stevekguy,830374908219764736,118,392,1885,68627,86,30,117,49,0.2542372881355932,0.9915254237288136,0.4152542372881356,43,0.02827087442472058,no
1292,1292,Rafiq Raja,male,0,Labour Party,Wycombe,False,WycombeLabour,187553649,50,1030,954,66,63,36,49,43,0.72,0.98,0.86,22,0.037162162162162164,no
1293,1293,Mark Robert Timothy Garnier,male,54,Conservative and Unionist Party,Wyre Forest,True,Mark4WyreForest,20226550,1352,9776,540,163649,750,160,1346,191,0.11834319526627217,0.9955621301775148,0.14127218934911245,682,0.036542892353855216,no
1294,1294,Matthew Lamb,male,47,Labour Party,Wyre Forest,False,Matt4wyreforest,2196660992,5,330,226,306,114,3,5,4,0.6,1.0,0.8,2,0.03508771929824561,no
1295,1295,Michelle Heaton-Bentley,female,0,Labour Party,Wyre and Preston North,False,Michelle4WPN,954543176,148,122,310,377656,200,37,144,63,0.25,0.972972972972973,0.4256756756756757,68,0.03516028955532575,no
1296,1296,John Potter,male,0,Liberal Democrats,Wyre and Preston North,False,johnpotterLD,21406457,1182,1349,1241,1896444,840,456,1147,854,0.3857868020304568,0.9703891708967852,0.7225042301184433,227,0.014600887631054224,no
1297,1297,Ben Wallace,male,47,Conservative and Unionist Party,Wyre and Preston North,True,BWallaceMP,143405324,832,3347,238,310054,1587,94,832,302,0.11298076923076925,1.0,0.3629807692307692,340,0.02965806001395673,no
